timestamp,sequence,digit_moves,indicators
2025-01-26 10:48:28.557,3,Down,NEUTRAL
2025-01-26 10:48:29.557,3,Up,NEUTRAL
2025-01-26 10:48:30.557,4,Down,NEUTRAL
2025-01-26 10:48:31.557,4,Down,NEUTRAL
2025-01-26 10:48:32.557,9,Down,NEUTRAL
2025-01-26 10:48:33.557,4,Up,NEUTRAL
2025-01-26 10:48:34.557,4,Down,NEUTRAL
2025-01-26 10:48:35.557,7,Down,NEUTRAL
2025-01-26 10:48:36.557,5,Up,NEUTRAL
2025-01-26 10:48:37.557,6,Up,NEUTRAL
2025-01-26 10:48:38.557,4,Down,NEUTRAL
2025-01-26 10:48:39.557,1,Up,NEUTRAL
2025-01-26 10:48:40.557,0,Up,NEUTRAL
2025-01-26 10:48:33.997,6,Down,NEUTRAL
2025-01-26 10:48:34.997,3,Down,NEUTRAL
2025-01-26 10:48:35.997,3,Up,NEUTRAL
2025-01-26 10:48:36.997,4,Down,NEUTRAL
2025-01-26 10:48:37.997,4,Down,NEUTRAL
2025-01-26 10:48:38.997,9,Down,NEUTRAL
2025-01-26 10:48:39.997,4,Down,NEUTRAL
2025-01-26 10:48:40.997,4,Down,NEUTRAL
2025-01-26 10:48:41.997,7,Up,NEUTRAL
2025-01-26 10:48:42.997,5,Up,NEUTRAL
2025-01-26 10:48:43.997,6,Down,NEUTRAL
2025-01-26 10:48:44.997,4,Down,NEUTRAL
2025-01-26 10:48:45.997,1,Up,NEUTRAL
2025-01-26 10:48:46.997,0,Up,NEUTRAL
2025-01-26 10:48:47.997,6,Down,NEUTRAL
2025-01-26 10:48:48.997,5,Down,NEUTRAL
2025-01-26 10:48:49.997,8,Up,NEUTRAL
2025-01-26 10:48:50.997,3,Down,NEUTRAL
2025-01-26 10:48:51.997,0,Down,NEUTRAL
2025-01-26 10:48:52.997,3,Down,NEUTRAL
2025-01-26 10:48:46.412,4,Down,NEUTRAL
2025-01-26 10:48:47.412,4,Down,NEUTRAL
2025-01-26 10:48:48.412,7,Up,NEUTRAL
2025-01-26 10:48:49.412,5,Up,NEUTRAL
2025-01-26 10:48:50.412,6,Down,NEUTRAL
2025-01-26 10:48:51.412,4,Down,NEUTRAL
2025-01-26 10:48:52.412,1,Down,NEUTRAL
2025-01-26 10:48:53.412,0,Up,NEUTRAL
2025-01-26 10:48:54.412,6,Up,NEUTRAL
2025-01-26 10:48:55.412,5,Up,NEUTRAL
2025-01-26 10:48:56.412,8,Down,NEUTRAL
2025-01-26 10:48:57.412,3,Up,NEUTRAL
2025-01-26 10:48:58.412,3,Down,NEUTRAL
2025-01-26 10:48:59.412,7,Down,NEUTRAL
2025-01-26 10:49:00.412,4,Down,NEUTRAL
2025-01-26 10:49:01.412,4,Up,NEUTRAL
2025-01-26 10:49:02.412,8,Up,NEUTRAL
2025-01-26 10:49:03.412,9,Down,NEUTRAL
2025-01-26 10:49:04.412,5,Down,NEUTRAL
2025-01-26 10:49:05.412,2,Down,NEUTRAL
2025-01-26 10:48:58.934,0,Down,NEUTRAL
2025-01-26 10:48:59.934,6,Up,NEUTRAL
2025-01-26 10:49:00.934,5,Up,NEUTRAL
2025-01-26 10:49:01.934,8,Up,NEUTRAL
2025-01-26 10:49:02.934,3,Down,NEUTRAL
2025-01-26 10:49:03.934,0,Up,NEUTRAL
2025-01-26 10:49:04.934,3,Down,NEUTRAL
2025-01-26 10:49:05.934,7,Down,NEUTRAL
2025-01-26 10:49:06.934,4,Down,NEUTRAL
2025-01-26 10:49:07.934,4,Up,NEUTRAL
2025-01-26 10:49:08.934,8,Up,NEUTRAL
2025-01-26 10:49:09.934,9,Up,NEUTRAL
2025-01-26 10:49:10.934,5,Down,NEUTRAL
2025-01-26 10:49:11.934,2,Down,NEUTRAL
2025-01-26 10:49:12.934,3,Down,NEUTRAL
2025-01-26 10:49:13.934,0,Up,NEUTRAL
2025-01-26 10:49:14.934,8,Up,NEUTRAL
2025-01-26 10:49:15.934,1,Up,NEUTRAL
2025-01-26 10:49:16.934,9,Down,NEUTRAL
2025-01-26 10:49:17.934,8,Up,NEUTRAL
2025-01-26 10:49:11.374,3,Down,GOOD
2025-01-26 10:49:12.374,7,Down,GOOD
2025-01-26 10:49:13.374,4,Down,GOOD
2025-01-26 10:49:14.374,4,Up,GOOD
2025-01-26 10:49:15.374,8,Up,GOOD
2025-01-26 10:49:16.374,9,Up,GOOD
2025-01-26 10:49:17.374,5,Down,GOOD
2025-01-26 10:49:18.374,2,Up,GOOD
2025-01-26 10:49:19.374,3,Down,GOOD
2025-01-26 10:49:20.374,0,Down,GOOD
2025-01-26 10:49:21.374,8,Down,GOOD
2025-01-26 10:49:22.374,1,Up,GOOD
2025-01-26 10:49:23.374,9,Down,GOOD
2025-01-26 10:49:24.374,8,Up,GOOD
2025-01-26 10:49:25.374,1,Down,GOOD
2025-01-26 10:49:26.374,3,Down,GOOD
2025-01-26 10:49:27.374,8,Down,GOOD
2025-01-26 10:49:28.374,8,Up,GOOD
2025-01-26 10:49:29.374,4,Up,GOOD
2025-01-26 10:49:30.374,6,Up,GOOD
2025-01-26 10:49:23.890,5,Down,NEUTRAL
2025-01-26 10:49:24.890,2,Up,NEUTRAL
2025-01-26 10:49:25.890,3,Down,NEUTRAL
2025-01-26 10:49:26.890,0,Down,NEUTRAL
2025-01-26 10:49:27.890,8,Down,NEUTRAL
2025-01-26 10:49:28.890,1,Up,NEUTRAL
2025-01-26 10:49:29.890,9,Down,NEUTRAL
2025-01-26 10:49:30.890,8,Up,NEUTRAL
2025-01-26 10:49:31.890,1,Up,NEUTRAL
2025-01-26 10:49:32.890,3,Down,NEUTRAL
2025-01-26 10:49:33.890,8,Up,NEUTRAL
2025-01-26 10:49:34.890,8,Down,NEUTRAL
2025-01-26 10:49:35.890,4,Up,NEUTRAL
2025-01-26 10:49:36.890,6,Up,NEUTRAL
2025-01-26 10:49:37.890,2,Down,NEUTRAL
2025-01-26 10:49:38.890,1,Up,NEUTRAL
2025-01-26 10:49:39.890,9,Down,NEUTRAL
2025-01-26 10:49:40.890,0,Down,NEUTRAL
2025-01-26 10:49:41.890,2,Down,NEUTRAL
2025-01-26 10:49:42.890,6,Up,NEUTRAL
2025-01-26 10:49:36.314,9,Down,NEUTRAL
2025-01-26 10:49:37.314,8,Up,NEUTRAL
2025-01-26 10:49:38.314,1,Up,NEUTRAL
2025-01-26 10:49:39.314,3,Down,NEUTRAL
2025-01-26 10:49:40.314,8,Up,NEUTRAL
2025-01-26 10:49:41.314,8,Down,NEUTRAL
2025-01-26 10:49:42.314,4,Up,NEUTRAL
2025-01-26 10:49:43.314,6,Down,NEUTRAL
2025-01-26 10:49:44.314,2,Up,NEUTRAL
2025-01-26 10:49:45.314,1,Up,NEUTRAL
2025-01-26 10:49:46.314,9,Down,NEUTRAL
2025-01-26 10:49:47.314,0,Up,NEUTRAL
2025-01-26 10:49:48.314,2,Down,NEUTRAL
2025-01-26 10:49:49.314,6,Up,NEUTRAL
2025-01-26 10:49:50.314,2,Down,NEUTRAL
2025-01-26 10:49:51.314,7,Up,NEUTRAL
2025-01-26 10:49:52.314,5,Up,NEUTRAL
2025-01-26 10:49:53.314,8,Down,NEUTRAL
2025-01-26 10:49:54.314,4,Up,NEUTRAL
2025-01-26 10:49:55.314,4,Down,NEUTRAL
2025-01-26 10:49:48.724,4,Up,NEUTRAL
2025-01-26 10:49:49.724,6,Down,NEUTRAL
2025-01-26 10:49:50.724,2,Up,NEUTRAL
2025-01-26 10:49:51.724,1,Up,NEUTRAL
2025-01-26 10:49:52.724,9,Down,NEUTRAL
2025-01-26 10:49:53.724,0,Up,NEUTRAL
2025-01-26 10:49:54.724,2,Up,NEUTRAL
2025-01-26 10:49:55.724,6,Up,NEUTRAL
2025-01-26 10:49:56.724,2,Down,NEUTRAL
2025-01-26 10:49:57.724,7,Up,NEUTRAL
2025-01-26 10:49:58.724,5,Up,NEUTRAL
2025-01-26 10:49:59.724,8,Down,NEUTRAL
2025-01-26 10:50:00.724,4,Up,NEUTRAL
2025-01-26 10:50:01.724,4,Down,NEUTRAL
2025-01-26 10:50:02.724,5,Up,NEUTRAL
2025-01-26 10:50:03.724,6,Down,NEUTRAL
2025-01-26 10:50:04.724,1,Up,NEUTRAL
2025-01-26 10:50:05.724,7,Up,NEUTRAL
2025-01-26 10:50:06.724,0,Down,NEUTRAL
2025-01-26 10:50:07.724,2,Up,NEUTRAL
2025-01-26 10:50:01.113,2,Up,NEUTRAL
2025-01-26 10:50:02.113,6,Up,NEUTRAL
2025-01-26 10:50:03.113,2,Down,NEUTRAL
2025-01-26 10:50:04.113,7,Up,NEUTRAL
2025-01-26 10:50:05.113,5,Up,NEUTRAL
2025-01-26 10:50:06.113,8,Down,NEUTRAL
2025-01-26 10:50:07.113,4,Down,NEUTRAL
2025-01-26 10:50:08.113,4,Down,NEUTRAL
2025-01-26 10:50:09.113,5,Down,NEUTRAL
2025-01-26 10:50:10.113,6,Up,NEUTRAL
2025-01-26 10:50:11.113,1,Up,NEUTRAL
2025-01-26 10:50:12.113,7,Down,NEUTRAL
2025-01-26 10:50:13.113,0,Up,NEUTRAL
2025-01-26 10:50:14.113,2,Up,NEUTRAL
2025-01-26 10:50:15.113,9,Up,NEUTRAL
2025-01-26 10:50:16.113,5,Down,NEUTRAL
2025-01-26 10:50:17.113,1,Up,NEUTRAL
2025-01-26 10:50:18.113,6,Up,NEUTRAL
2025-01-26 10:50:19.113,3,Down,NEUTRAL
2025-01-26 10:50:20.113,3,Down,NEUTRAL
2025-01-26 10:50:13.607,4,Down,NEUTRAL
2025-01-26 10:50:14.607,5,Down,NEUTRAL
2025-01-26 10:50:15.607,6,Up,NEUTRAL
2025-01-26 10:50:16.607,1,Up,NEUTRAL
2025-01-26 10:50:17.607,7,Down,NEUTRAL
2025-01-26 10:50:18.607,0,Up,NEUTRAL
2025-01-26 10:50:19.607,2,Down,NEUTRAL
2025-01-26 10:50:20.607,9,Up,NEUTRAL
2025-01-26 10:50:21.607,5,Down,NEUTRAL
2025-01-26 10:50:22.607,1,Up,NEUTRAL
2025-01-26 10:50:23.607,6,Up,NEUTRAL
2025-01-26 10:50:24.607,3,Up,NEUTRAL
2025-01-26 10:50:25.607,3,Down,NEUTRAL
2025-01-26 10:50:26.607,7,Down,NEUTRAL
2025-01-26 10:50:27.607,5,Down,NEUTRAL
2025-01-26 10:50:28.607,3,Down,NEUTRAL
2025-01-26 10:50:29.607,5,Up,NEUTRAL
2025-01-26 10:50:30.607,6,Up,NEUTRAL
2025-01-26 10:50:31.607,0,Down,NEUTRAL
2025-01-26 10:50:32.607,7,Up,NEUTRAL
2025-01-26 10:50:26.039,2,Down,NEUTRAL
2025-01-26 10:50:27.039,9,Up,NEUTRAL
2025-01-26 10:50:28.039,5,Down,NEUTRAL
2025-01-26 10:50:29.039,1,Up,NEUTRAL
2025-01-26 10:50:30.039,6,Up,NEUTRAL
2025-01-26 10:50:31.039,3,Up,NEUTRAL
2025-01-26 10:50:32.039,3,Up,NEUTRAL
2025-01-26 10:50:33.039,7,Up,NEUTRAL
2025-01-26 10:50:34.039,5,Up,NEUTRAL
2025-01-26 10:50:35.039,3,Down,NEUTRAL
2025-01-26 10:50:36.039,5,Up,NEUTRAL
2025-01-26 10:50:37.039,6,Up,NEUTRAL
2025-01-26 10:50:38.039,0,Down,NEUTRAL
2025-01-26 10:50:39.039,7,Up,NEUTRAL
2025-01-26 10:50:40.039,5,Down,NEUTRAL
2025-01-26 10:50:41.039,2,Up,NEUTRAL
2025-01-26 10:50:42.039,0,Down,NEUTRAL
2025-01-26 10:50:43.039,6,Up,NEUTRAL
2025-01-26 10:50:44.039,9,Up,NEUTRAL
2025-01-26 10:50:45.039,7,Up,NEUTRAL
2025-01-26 10:50:38.466,3,Up,NEUTRAL
2025-01-26 10:50:39.466,7,Up,NEUTRAL
2025-01-26 10:50:40.466,5,Up,NEUTRAL
2025-01-26 10:50:41.466,3,Down,NEUTRAL
2025-01-26 10:50:42.466,5,Up,NEUTRAL
2025-01-26 10:50:43.466,6,Up,NEUTRAL
2025-01-26 10:50:44.466,0,Up,NEUTRAL
2025-01-26 10:50:45.466,7,Up,NEUTRAL
2025-01-26 10:50:46.466,5,Up,NEUTRAL
2025-01-26 10:50:47.466,2,Down,NEUTRAL
2025-01-26 10:50:48.466,0,Down,NEUTRAL
2025-01-26 10:50:49.466,6,Up,NEUTRAL
2025-01-26 10:50:50.466,9,Up,NEUTRAL
2025-01-26 10:50:51.466,7,Up,NEUTRAL
2025-01-26 10:50:52.466,7,Up,NEUTRAL
2025-01-26 10:50:53.466,0,Up,NEUTRAL
2025-01-26 10:50:54.466,3,Down,NEUTRAL
2025-01-26 10:50:55.466,7,Up,NEUTRAL
2025-01-26 10:50:56.466,0,Up,NEUTRAL
2025-01-26 10:50:57.466,4,Up,NEUTRAL
2025-01-26 10:50:50.926,7,Up,NEUTRAL
2025-01-26 10:50:51.926,5,Up,NEUTRAL
2025-01-26 10:50:52.926,2,Up,NEUTRAL
2025-01-26 10:50:53.926,0,Down,NEUTRAL
2025-01-26 10:50:54.926,6,Down,NEUTRAL
2025-01-26 10:50:55.926,9,Up,NEUTRAL
2025-01-26 10:50:56.926,7,Down,NEUTRAL
2025-01-26 10:50:57.926,7,Down,NEUTRAL
2025-01-26 10:50:58.926,9,Up,NEUTRAL
2025-01-26 10:50:59.926,0,Down,NEUTRAL
2025-01-26 10:51:00.926,3,Up,NEUTRAL
2025-01-26 10:51:01.926,7,Down,NEUTRAL
2025-01-26 10:51:02.926,0,Up,NEUTRAL
2025-01-26 10:51:03.926,4,Up,NEUTRAL
2025-01-26 10:51:04.926,7,Up,NEUTRAL
2025-01-26 10:51:05.926,0,Up,NEUTRAL
2025-01-26 10:51:06.926,0,Up,NEUTRAL
2025-01-26 10:51:07.926,2,Down,NEUTRAL
2025-01-26 10:51:08.926,7,Down,NEUTRAL
2025-01-26 10:51:09.926,9,Up,NEUTRAL
2025-01-26 10:51:03.313,7,Down,NEUTRAL
2025-01-26 10:51:04.313,7,Down,NEUTRAL
2025-01-26 10:51:05.313,9,Up,NEUTRAL
2025-01-26 10:51:06.313,0,Down,NEUTRAL
2025-01-26 10:51:07.313,3,Up,NEUTRAL
2025-01-26 10:51:08.313,7,Down,NEUTRAL
2025-01-26 10:51:09.313,0,Up,NEUTRAL
2025-01-26 10:51:10.313,4,Down,NEUTRAL
2025-01-26 10:51:11.313,7,Up,NEUTRAL
2025-01-26 10:51:12.313,0,Down,NEUTRAL
2025-01-26 10:51:13.313,0,Up,NEUTRAL
2025-01-26 10:51:14.313,2,Down,NEUTRAL
2025-01-26 10:51:15.313,7,Down,NEUTRAL
2025-01-26 10:51:16.313,9,Up,NEUTRAL
2025-01-26 10:51:17.313,9,Down,NEUTRAL
2025-01-26 10:51:18.313,3,Down,NEUTRAL
2025-01-26 10:51:19.313,9,Up,NEUTRAL
2025-01-26 10:51:20.313,1,Down,NEUTRAL
2025-01-26 10:51:21.313,2,Up,NEUTRAL
2025-01-26 10:51:22.313,8,Down,NEUTRAL
2025-01-26 10:51:15.716,0,Up,NEUTRAL
2025-01-26 10:51:16.716,4,Down,NEUTRAL
2025-01-26 10:51:17.716,7,Up,NEUTRAL
2025-01-26 10:51:18.716,0,Down,NEUTRAL
2025-01-26 10:51:19.716,0,Up,NEUTRAL
2025-01-26 10:51:20.716,2,Down,NEUTRAL
2025-01-26 10:51:21.716,7,Down,NEUTRAL
2025-01-26 10:51:22.716,9,Up,NEUTRAL
2025-01-26 10:51:23.716,9,Down,NEUTRAL
2025-01-26 10:51:24.716,3,Up,NEUTRAL
2025-01-26 10:51:25.716,9,Up,NEUTRAL
2025-01-26 10:51:26.716,1,Up,NEUTRAL
2025-01-26 10:51:27.716,2,Up,NEUTRAL
2025-01-26 10:51:28.716,8,Down,NEUTRAL
2025-01-26 10:51:29.716,9,Up,NEUTRAL
2025-01-26 10:51:30.716,1,Down,NEUTRAL
2025-01-26 10:51:31.716,5,Up,NEUTRAL
2025-01-26 10:51:32.716,6,Down,NEUTRAL
2025-01-26 10:51:33.716,8,Up,NEUTRAL
2025-01-26 10:51:34.716,1,Down,NEUTRAL
2025-01-26 10:51:28.103,7,Down,NEUTRAL
2025-01-26 10:51:29.103,9,Up,NEUTRAL
2025-01-26 10:51:30.103,9,Down,NEUTRAL
2025-01-26 10:51:31.103,3,Up,NEUTRAL
2025-01-26 10:51:32.103,9,Up,NEUTRAL
2025-01-26 10:51:33.103,1,Up,NEUTRAL
2025-01-26 10:51:34.103,2,Down,NEUTRAL
2025-01-26 10:51:35.103,8,Up,NEUTRAL
2025-01-26 10:51:36.103,9,Up,NEUTRAL
2025-01-26 10:51:37.103,1,Down,NEUTRAL
2025-01-26 10:51:38.103,5,Down,NEUTRAL
2025-01-26 10:51:39.103,6,Up,NEUTRAL
2025-01-26 10:51:40.103,8,Up,NEUTRAL
2025-01-26 10:51:41.103,1,Down,NEUTRAL
2025-01-26 10:51:42.103,4,Down,NEUTRAL
2025-01-26 10:51:43.103,7,Up,NEUTRAL
2025-01-26 10:51:44.103,1,Up,NEUTRAL
2025-01-26 10:51:45.103,4,Up,NEUTRAL
2025-01-26 10:51:46.103,2,Up,NEUTRAL
2025-01-26 10:51:47.103,2,Down,NEUTRAL
2025-01-26 10:51:40.611,2,Up,GOOD
2025-01-26 10:51:41.611,8,Up,GOOD
2025-01-26 10:51:42.611,9,Down,GOOD
2025-01-26 10:51:43.611,1,Down,GOOD
2025-01-26 10:51:44.611,6,Up,GOOD
2025-01-26 10:51:45.611,8,Up,GOOD
2025-01-26 10:51:46.611,1,Down,GOOD
2025-01-26 10:51:47.611,4,Down,GOOD
2025-01-26 10:51:48.611,7,Down,GOOD
2025-01-26 10:51:49.611,1,Down,GOOD
2025-01-26 10:51:50.611,4,Down,GOOD
2025-01-26 10:51:51.611,2,Down,GOOD
2025-01-26 10:51:52.611,2,Up,GOOD
2025-01-26 10:51:53.611,1,Down,GOOD
2025-01-26 10:51:54.611,1,Up,GOOD
2025-01-26 10:51:55.611,0,Up,GOOD
2025-01-26 10:51:56.611,8,Down,GOOD
2025-01-26 10:51:57.611,7,Down,GOOD
2025-01-26 10:51:58.611,4,Up,GOOD
2025-01-26 10:51:59.611,2,Up,GOOD
2025-01-26 10:51:53.029,1,Down,GOOD
2025-01-26 10:51:54.029,4,Down,GOOD
2025-01-26 10:51:55.029,7,Down,GOOD
2025-01-26 10:51:56.029,1,Down,GOOD
2025-01-26 10:51:57.029,4,Down,GOOD
2025-01-26 10:51:58.029,2,Down,GOOD
2025-01-26 10:51:59.029,2,Up,GOOD
2025-01-26 10:52:00.029,1,Down,GOOD
2025-01-26 10:52:01.029,1,Up,GOOD
2025-01-26 10:52:02.029,0,Up,GOOD
2025-01-26 10:52:03.029,8,Down,GOOD
2025-01-26 10:52:04.029,7,Up,GOOD
2025-01-26 10:52:05.029,4,Up,GOOD
2025-01-26 10:52:06.029,2,Up,GOOD
2025-01-26 10:52:07.029,9,Down,GOOD
2025-01-26 10:52:08.029,5,Down,GOOD
2025-01-26 10:52:09.029,7,Down,GOOD
2025-01-26 10:52:10.029,3,Down,GOOD
2025-01-26 10:52:11.029,1,Down,GOOD
2025-01-26 10:52:12.029,0,Down,GOOD
2025-01-26 10:52:05.471,2,Up,NEUTRAL
2025-01-26 10:52:06.471,1,Down,NEUTRAL
2025-01-26 10:52:07.471,1,Up,NEUTRAL
2025-01-26 10:52:08.471,0,Up,NEUTRAL
2025-01-26 10:52:09.471,8,Down,NEUTRAL
2025-01-26 10:52:10.471,7,Up,NEUTRAL
2025-01-26 10:52:11.471,4,Down,NEUTRAL
2025-01-26 10:52:12.471,2,Up,NEUTRAL
2025-01-26 10:52:13.471,9,Down,NEUTRAL
2025-01-26 10:52:14.471,5,Up,NEUTRAL
2025-01-26 10:52:15.471,7,Down,NEUTRAL
2025-01-26 10:52:16.471,3,Up,NEUTRAL
2025-01-26 10:52:17.471,1,Down,NEUTRAL
2025-01-26 10:52:18.471,0,Down,NEUTRAL
2025-01-26 10:52:19.471,9,Up,NEUTRAL
2025-01-26 10:52:20.471,5,Down,NEUTRAL
2025-01-26 10:52:21.471,0,Up,NEUTRAL
2025-01-26 10:52:22.471,6,Up,NEUTRAL
2025-01-26 10:52:23.471,5,Down,NEUTRAL
2025-01-26 10:52:24.471,9,Up,NEUTRAL
2025-01-26 10:52:17.907,4,Down,NEUTRAL
2025-01-26 10:52:18.907,2,Up,NEUTRAL
2025-01-26 10:52:19.907,9,Down,NEUTRAL
2025-01-26 10:52:20.907,5,Up,NEUTRAL
2025-01-26 10:52:21.907,7,Down,NEUTRAL
2025-01-26 10:52:22.907,3,Up,NEUTRAL
2025-01-26 10:52:23.907,1,Down,NEUTRAL
2025-01-26 10:52:24.907,0,Up,NEUTRAL
2025-01-26 10:52:25.907,9,Up,NEUTRAL
2025-01-26 10:52:26.907,5,Up,NEUTRAL
2025-01-26 10:52:27.907,0,Up,NEUTRAL
2025-01-26 10:52:28.907,6,Up,NEUTRAL
2025-01-26 10:52:29.907,5,Up,NEUTRAL
2025-01-26 10:52:30.907,9,Down,NEUTRAL
2025-01-26 10:52:31.907,1,Up,NEUTRAL
2025-01-26 10:52:32.907,0,Down,NEUTRAL
2025-01-26 10:52:33.907,9,Up,NEUTRAL
2025-01-26 10:52:34.907,2,Down,NEUTRAL
2025-01-26 10:52:35.907,1,Up,NEUTRAL
2025-01-26 10:52:36.907,4,Down,NEUTRAL
2025-01-26 10:52:30.349,3,Up,NEUTRAL
2025-01-26 10:52:31.349,1,Down,NEUTRAL
2025-01-26 10:52:32.349,0,Up,NEUTRAL
2025-01-26 10:52:33.349,9,Up,NEUTRAL
2025-01-26 10:52:34.349,5,Up,NEUTRAL
2025-01-26 10:52:35.349,0,Up,NEUTRAL
2025-01-26 10:52:36.349,6,Up,NEUTRAL
2025-01-26 10:52:37.349,5,Up,NEUTRAL
2025-01-26 10:52:38.349,9,Up,NEUTRAL
2025-01-26 10:52:39.349,1,Down,NEUTRAL
2025-01-26 10:52:40.349,0,Down,NEUTRAL
2025-01-26 10:52:41.349,9,Up,NEUTRAL
2025-01-26 10:52:42.349,2,Up,NEUTRAL
2025-01-26 10:52:43.349,1,Down,NEUTRAL
2025-01-26 10:52:44.349,4,Up,NEUTRAL
2025-01-26 10:52:45.349,9,Up,NEUTRAL
2025-01-26 10:52:46.349,9,Up,NEUTRAL
2025-01-26 10:52:47.349,7,Up,NEUTRAL
2025-01-26 10:52:48.349,6,Up,NEUTRAL
2025-01-26 10:52:49.349,2,Up,NEUTRAL
2025-01-26 10:52:42.824,9,Up,NEUTRAL
2025-01-26 10:52:43.824,1,Down,NEUTRAL
2025-01-26 10:52:44.824,0,Down,NEUTRAL
2025-01-26 10:52:45.824,9,Down,NEUTRAL
2025-01-26 10:52:46.824,2,Down,NEUTRAL
2025-01-26 10:52:47.824,1,Up,NEUTRAL
2025-01-26 10:52:48.824,4,Down,NEUTRAL
2025-01-26 10:52:49.824,9,Up,NEUTRAL
2025-01-26 10:52:50.824,9,Up,NEUTRAL
2025-01-26 10:52:51.824,7,Down,NEUTRAL
2025-01-26 10:52:52.824,6,Down,NEUTRAL
2025-01-26 10:52:53.824,2,Down,NEUTRAL
2025-01-26 10:52:54.824,6,Up,NEUTRAL
2025-01-26 10:52:55.824,5,Up,NEUTRAL
2025-01-26 10:52:56.824,9,Up,NEUTRAL
2025-01-26 10:52:57.824,0,Down,NEUTRAL
2025-01-26 10:52:58.824,0,Down,NEUTRAL
2025-01-26 10:52:59.824,1,Down,NEUTRAL
2025-01-26 10:53:00.824,0,Down,NEUTRAL
2025-01-26 10:53:01.824,7,Up,NEUTRAL
2025-01-26 10:52:55.214,4,Down,NEUTRAL
2025-01-26 10:52:56.214,9,Up,NEUTRAL
2025-01-26 10:52:57.214,9,Up,NEUTRAL
2025-01-26 10:52:58.214,7,Down,NEUTRAL
2025-01-26 10:52:59.214,6,Down,NEUTRAL
2025-01-26 10:53:00.214,2,Down,NEUTRAL
2025-01-26 10:53:01.214,6,Down,NEUTRAL
2025-01-26 10:53:02.214,5,Up,NEUTRAL
2025-01-26 10:53:03.214,9,Up,NEUTRAL
2025-01-26 10:53:04.214,0,Down,NEUTRAL
2025-01-26 10:53:05.214,0,Up,NEUTRAL
2025-01-26 10:53:06.214,1,Up,NEUTRAL
2025-01-26 10:53:07.214,0,Down,NEUTRAL
2025-01-26 10:53:08.214,7,Up,NEUTRAL
2025-01-26 10:53:09.214,5,Down,NEUTRAL
2025-01-26 10:53:10.214,2,Up,NEUTRAL
2025-01-26 10:53:11.214,1,Up,NEUTRAL
2025-01-26 10:53:12.214,5,Down,NEUTRAL
2025-01-26 10:53:13.214,7,Down,NEUTRAL
2025-01-26 10:53:14.214,5,Down,NEUTRAL
2025-01-26 10:53:07.641,6,Down,NEUTRAL
2025-01-26 10:53:08.641,5,Up,NEUTRAL
2025-01-26 10:53:09.641,9,Up,NEUTRAL
2025-01-26 10:53:10.641,0,Down,NEUTRAL
2025-01-26 10:53:11.641,0,Up,NEUTRAL
2025-01-26 10:53:12.641,1,Up,NEUTRAL
2025-01-26 10:53:13.641,0,Down,NEUTRAL
2025-01-26 10:53:14.641,7,Down,NEUTRAL
2025-01-26 10:53:15.641,5,Up,NEUTRAL
2025-01-26 10:53:16.641,2,Up,NEUTRAL
2025-01-26 10:53:17.641,1,Up,NEUTRAL
2025-01-26 10:53:18.641,5,Up,NEUTRAL
2025-01-26 10:53:19.641,7,Down,NEUTRAL
2025-01-26 10:53:20.641,5,Down,NEUTRAL
2025-01-26 10:53:21.641,9,Down,NEUTRAL
2025-01-26 10:53:22.641,4,Up,NEUTRAL
2025-01-26 10:53:23.641,8,Up,NEUTRAL
2025-01-26 10:53:24.641,8,Down,NEUTRAL
2025-01-26 10:53:25.641,6,Up,NEUTRAL
2025-01-26 10:53:26.641,0,Up,NEUTRAL
2025-01-26 10:53:20.096,0,Down,NEUTRAL
2025-01-26 10:53:21.096,7,Down,NEUTRAL
2025-01-26 10:53:22.096,5,Up,NEUTRAL
2025-01-26 10:53:23.096,2,Up,NEUTRAL
2025-01-26 10:53:24.096,1,Up,NEUTRAL
2025-01-26 10:53:25.096,5,Up,NEUTRAL
2025-01-26 10:53:26.096,7,Down,NEUTRAL
2025-01-26 10:53:27.096,5,Up,NEUTRAL
2025-01-26 10:53:28.096,9,Up,NEUTRAL
2025-01-26 10:53:29.096,4,Up,NEUTRAL
2025-01-26 10:53:30.096,8,Up,NEUTRAL
2025-01-26 10:53:31.096,8,Up,NEUTRAL
2025-01-26 10:53:32.096,6,Up,NEUTRAL
2025-01-26 10:53:33.096,0,Up,NEUTRAL
2025-01-26 10:53:34.096,7,Down,NEUTRAL
2025-01-26 10:53:35.096,3,Down,NEUTRAL
2025-01-26 10:53:36.096,7,Up,NEUTRAL
2025-01-26 10:53:37.096,7,Up,NEUTRAL
2025-01-26 10:53:38.096,5,Up,NEUTRAL
2025-01-26 10:53:39.096,8,Up,NEUTRAL
2025-01-26 10:53:32.566,7,Down,NEUTRAL
2025-01-26 10:53:33.566,5,Up,NEUTRAL
2025-01-26 10:53:34.566,9,Up,NEUTRAL
2025-01-26 10:53:35.566,4,Up,NEUTRAL
2025-01-26 10:53:36.566,8,Up,NEUTRAL
2025-01-26 10:53:37.566,8,Up,NEUTRAL
2025-01-26 10:53:38.566,6,Down,NEUTRAL
2025-01-26 10:53:39.566,0,Up,NEUTRAL
2025-01-26 10:53:40.566,7,Down,NEUTRAL
2025-01-26 10:53:41.566,3,Down,NEUTRAL
2025-01-26 10:53:42.566,7,Up,NEUTRAL
2025-01-26 10:53:43.566,7,Up,NEUTRAL
